Target_Response_Time,Current_Avg_Wait_Time,Current_Avg_Crit_Vol,Current_Avg_Ser_Vol,Current_Avg_Low_Vol,CRITICAL_VOL_Coef,SERIOUS_VOL_Coef,LOW_ACUITY_VOL_Coef
CRITICAL_RESP_90TH,590.1791857354469,15.28130233175083,23.722074534230146,4.075794337255509,6.59982440426134,0.7315285209708248,1.0511416505067674
SERIOUS_RESP_90TH,944.734741926748,15.28130233175083,23.722074534230146,4.075794337255509,32.90679951662724,24.656039938366728,4.578705426674521
LOW_ACUITY_RESP_90TH,1249.584244325412,15.28130233175083,23.722074534230146,4.075794337255509,50.41825436933689,43.02559631876233,51.866682332559584
