Target_Response_Time,Current_Avg_Wait_Time,Current_Avg_Crit_Vol,Current_Avg_Ser_Vol,Current_Avg_Low_Vol,CRITICAL_VOL_Coef,SERIOUS_VOL_Coef,LOW_ACUITY_VOL_Coef
CRITICAL_RESP_90TH,598.2387479935794,4.445313747405397,6.029251157592208,1.2841449784448347,29.36985409293223,5.328070200830294,0.8797651734293109
SERIOUS_RESP_90TH,885.7159424920128,4.445313747405397,6.029251157592208,1.2841449784448347,75.61073885342076,74.29376832927495,48.77770502408462
LOW_ACUITY_RESP_90TH,964.5559678416821,4.445313747405397,6.029251157592208,1.2841449784448347,74.9954698201283,80.67646995221759,246.34358895629205
