Target_Response_Time,Current_Avg_Wait_Time,Current_Avg_Crit_Vol,Current_Avg_Ser_Vol,Current_Avg_Low_Vol,CRITICAL_VOL_Coef,SERIOUS_VOL_Coef,LOW_ACUITY_VOL_Coef
CRITICAL_RESP_90TH,594.6047765145803,10.774346809125356,16.515318700027564,2.9161896580925046,6.69495231716573,0.0,0.0
SERIOUS_RESP_90TH,992.1070494377017,10.774346809125356,16.515318700027564,2.9161896580925046,39.327135760690986,14.467257828347515,0.0
LOW_ACUITY_RESP_90TH,1299.1241172700536,10.774346809125356,16.515318700027564,2.9161896580925046,60.01156691805226,27.136716967489487,28.136097482954384
